,vcpu,ram,volume
203555,35,170,700
200602,35,117,850
203453,35,168,800
239237,42,131,450
231358,40,168,800
132754,26,73,440
132822,26,74,470
214006,37,145,780
241023,42,167,670
64986,18,80,530
30604,13,69,440
73662,19,93,250
208085,36,143,800
133446,26,83,860
2119,6,18,260
38759,14,97,790
207375,36,130,850
172917,31,97,820
41559,15,51,520
78784,20,51,470
117997,24,110,530
223330,39,113,750
220524,38,163,420
92466,21,126,400
28383,13,40,850
162052,29,159,600
67935,18,120,820
162767,29,171,310
174658,31,126,830
12920,10,34,410
37468,14,81,200
100857,22,122,400
55951,17,58,750
257078,46,142,730
219794,38,149,540
188533,33,130,450
149755,28,85,720
135479,26,115,390
147794,27,179,650
217827,38,112,480
73162,19,86,290
138417,26,160,520
47890,16,45,890
141898,27,87,570
115650,24,75,510
225852,39,162,490
144244,27,124,350
162614,29,168,640
27376,13,28,140
72655,19,79,260
171867,31,80,520
101415,22,130,460
10036,9,43,700
242498,43,102,890
75807,19,122,820
122817,25,51,510
213846,37,142,800
254742,45,179,780
176896,31,164,410
179994,32,99,550
81950,20,95,890
138638,26,163,780
14028,10,50,130
228229,40,107,620
29925,13,60,670
137127,26,140,620
85796,20,150,300
125096,25,85,860
6429,8,30,570
88745,21,73,290
33920,14,35,140
127404,25,120,840
10133,9,45,390
210393,37,78,830
42274,15,60,830
244771,43,150,580
115851,24,78,510
182514,32,142,380
183674,32,161,770
147014,27,167,530
214277,37,150,790
108143,23,97,640
104250,22,171,520
171471,31,73,760
42862,15,68,630
83983,20,124,630
220057,38,154,520
112848,23,166,770
265630,48,165,770
167069,30,120,540
263405,48,113,880
142169,27,91,720
213712,37,140,540
17970,11,44,390
79826,20,66,240
214724,37,159,400
34845,14,47,150
7914,8,56,600
56806,17,70,420
94830,21,160,240
167934,30,134,650
20026,11,70,670
107411,23,86,800
102581,22,147,390
196120,34,149,580
18857,11,55,680
101491,22,131,530
65068,18,81,620
78192,20,43,230
18144,11,46,570
167806,30,132,590
88470,21,69,340
19881,11,68,780
174669,31,127,340
140639,27,67,780
262329,47,174,500
119816,24,137,630
89689,21,86,630
57241,17,76,330
97949,22,80,300
185803,33,83,410
151039,28,106,330
82709,20,106,670
85326,20,143,570
105928,23,65,250
76064,19,126,510
223693,39,120,740
124395,25,75,450
154276,28,157,570
260891,47,141,640
118649,24,120,350
228383,40,110,630
66797,18,105,390
259366,47,106,790
42597,15,65,260
158368,29,100,340
196739,34,160,500
247427,44,113,520
134879,26,105,890
173502,31,107,670
148474,28,65,510
226069,39,166,580
63197,18,55,890
69119,18,137,250
179080,32,83,850
93158,21,136,320
3805,7,21,300
66711,18,104,260
169340,30,157,680
81500,20,89,650
81212,20,85,610
183669,32,161,720
256507,46,129,870
174790,31,129,350
115082,24,66,860
58942,17,99,320
57556,17,80,520
185470,33,77,560
132885,26,75,450
21265,11,86,580
44509,15,90,380
77300,19,143,630
236083,41,164,430
109851,23,122,720
124578,25,78,300
248451,44,134,890
196737,34,160,480
127897,25,128,490
238097,42,107,810
184036,32,167,850
64644,18,75,760
64193,18,69,630
44940,15,95,890
253015,45,142,530
85069,20,139,840
104986,23,51,350
233480,41,111,900
248212,44,129,850
216661,38,90,480
136245,26,126,900
42512,15,64,170
225003,39,145,840
241988,43,92,590
177238,31,169,830
137692,26,149,420
130717,25,171,310
66089,18,95,610
243023,43,113,860
250259,44,173,640
63381,18,58,540
57084,17,74,240
22592,12,38,460
36357,14,66,640
21861,12,29,260
255240,46,101,800
6952,8,40,100
201449,35,133,360
125542,25,92,700
21421,11,88,580
218155,38,118,580
151221,28,108,890
51697,16,96,710
242507,43,103,500
124335,25,74,510
93087,21,135,310
165722,30,98,490
79014,20,54,640
113959,24,50,350
118637,24,119,900
32166,13,89,460
219331,38,140,680
120362,24,145,730
105086,23,52,670
6975,8,40,330
131755,26,57,850
260704,47,137,530
38141,14,89,770
150663,28,100,350
197325,34,170,660
48658,16,56,320
126383,25,105,530
202173,35,145,880
12639,10,30,440
148586,28,67,370
208568,36,152,680
58710,17,96,220
209016,36,160,760
154003,28,153,360
131199,25,178,510
103629,22,162,520
50302,16,78,260
72635,19,78,780
191971,34,76,700
214345,37,152,390
244668,43,148,510
172249,31,86,740
250088,44,169,810
100031,22,110,420
44645,15,92,220
65428,18,86,570
144891,27,134,420
18834,11,55,450
253142,45,144,880
56860,17,71,220
68865,18,133,630
167246,30,123,480
224747,39,140,880
221197,38,175,790
43593,15,78,340
79528,20,61,810
42982,15,70,310
163798,30,66,770
116288,24,84,860
53240,16,117,390
6046,8,24,160
127781,25,126,650
256470,46,129,500
144551,27,128,860
129720,25,155,900
30237,13,64,670
84257,20,128,530
35970,14,61,620
167696,30,130,710
92900,21,132,540
223763,39,122,400
151191,28,108,590
32414,13,92,600
244350,43,141,690
121071,24,156,450
82252,20,100,360
253640,45,155,800
100853,22,122,360
72786,19,80,850
57770,17,83,440
25762,12,78,560
89617,21,85,610
82302,20,100,860
73399,19,89,500
77755,19,149,860
136528,26,131,480
94265,21,151,890
247545,44,115,760
67293,18,112,240
150534,28,98,320
7383,8,47,420
30847,13,72,530
97493,22,73,570
148516,28,66,300
50716,16,83,650
189573,33,148,410
26211,12,84,310
149323,28,78,810
215728,37,177,720
154566,28,162,320
118899,24,123,840
48407,16,52,810
140926,27,72,450
240382,42,154,630
90933,21,104,470
81019,20,82,810
50509,16,80,830
153767,28,149,520
9592,9,37,100
233056,41,103,660
191741,34,72,680
126128,25,101,620
243044,43,114,590
121250,24,158,900
180118,32,101,610
80162,20,70,760
138711,26,164,860
249395,44,155,460
7800,8,54,600
224755,39,141,440
23211,12,46,330
200871,35,122,740
132107,26,63,470
172314,31,87,790
192783,34,90,840
155670,28,179,650
169380,30,158,470
188965,33,137,710
90353,21,96,270
181420,32,123,650
130272,25,164,480
9609,9,37,270
65028,18,81,220
197527,34,174,400
167136,30,121,600
215471,37,172,850
197603,34,175,590
44334,15,88,150
235344,41,149,540
251116,45,100,860
100802,22,121,540
114668,24,60,740
12692,10,31,260
29516,13,55,480
627,4,29,220
167079,30,120,640
253728,45,157,760
265864,48,171,530
125508,25,92,360
158688,29,105,440
129088,25,146,520
252915,45,140,450
194566,34,122,430
4276,7,30,510
101824,22,136,410
19508,11,64,170
60876,17,125,420
79182,20,56,900
207267,36,128,870
125235,25,88,270
129995,25,160,350
44806,15,94,310
22790,12,40,860
227505,40,93,520
18674,11,53,410
166747,30,115,370
141243,27,77,420
263007,48,104,770
215364,37,170,860
241865,43,89,800
102604,22,147,620
10690,9,54,200
230946,40,160,760
160858,29,140,440
51897,16,99,460
248064,44,126,780
258629,46,177,490
111984,23,154,290
176646,31,160,310
76766,19,136,330
156969,29,77,610
130323,25,165,330
42099,15,58,600
66505,18,101,390
231361,40,168,830
146386,27,157,650
8876,9,25,620
139670,26,179,700
122355,24,175,560
191504,34,68,590
178422,32,72,760
73728,19,94,190
20552,11,77,470
254783,45,180,730
213449,37,135,610
139273,26,173,630
183502,32,158,820
26722,12,90,680
839,5,13,110
195467,34,137,890
9285,9,32,230
130375,25,165,850
11933,10,20,480
149722,28,85,390
103630,22,162,530
11322,9,64,120
145927,27,150,540
9436,9,34,460
130468,25,167,460
160365,29,132,470
203871,35,176,500
64541,18,74,460
151920,28,120,320
22627,12,38,810
233241,41,107,510
33414,14,28,470
258239,46,168,640
41351,15,48,720
175154,31,135,390
142539,27,97,580
242591,43,104,860
163690,30,65,300
33901,14,34,720
206241,36,110,510
81842,20,94,520
113365,23,174,500
173649,31,110,340
106950,23,80,270
264819,48,146,830
158945,29,109,530
102350,22,143,840
122885,25,52,530
233930,41,120,900
231571,40,172,890
248747,44,141,560
25576,12,76,280
41461,15,50,300
89426,21,82,800
62280,18,43,480
214448,37,153,880
79785,20,65,540
114429,24,57,360
134608,26,101,780
142315,27,93,900
231723,40,175,880
199629,35,100,640
208061,36,143,560
227926,40,101,650
228102,40,104,880
91108,21,106,820
189771,33,151,650
93025,21,134,390
258218,46,167,880
239780,42,142,490
79185,20,57,220
242176,43,96,550
112279,23,158,520
177401,31,172,660
203624,35,171,830
158418,29,100,840
125454,25,91,480
157083,29,79,510
195132,34,132,390
137895,26,152,500
131534,26,54,590
11754,9,70,600
191431,33,180,430
2618,6,30,90
248223,44,130,490
37093,14,76,300
77545,19,147,200
186071,33,87,770
230233,40,146,770
109697,23,120,540
140377,27,63,720
217141,38,99,510
53306,16,118,300
166092,30,104,530
114562,24,59,350
248231,44,130,570
29419,13,54,290
47746,16,44,200
95327,21,167,310
146239,27,155,460
167558,30,128,550
34587,14,43,650
186415,33,93,730
182798,32,146,860
67601,18,116,400
194290,34,117,520
83573,20,118,790
132148,26,63,880
42683,15,66,360
153019,28,137,600
149493,28,81,620
8640,9,22,180
24431,12,61,680
17441,11,37,560
35446,14,54,770
3583,7,17,80
255892,46,116,570
5398,7,53,230
32191,13,89,710
264868,48,147,890
61808,18,36,870
36452,14,67,820
146962,27,166,650
252487,45,130,770
100348,22,114,830
17327,11,36,200
34156,14,38,190
263773,48,122,690
65827,18,92,180
9472,9,35,180
88456,21,68,900
36616,14,70,150
99104,22,96,810
115597,24,74,650
223239,39,111,880
47791,16,44,650
25091,12,70,170
216039,38,78,620
248876,44,144,440
59337,17,104,570
182826,32,147,550
103132,22,155,380
125370,25,90,300
89444,21,83,280
163789,30,66,680
161197,29,145,730
138538,26,162,430
103836,22,165,520
247243,44,109,560
258763,46,180,480
74623,19,106,500
62629,18,48,320
237686,42,99,620
96515,22,59,450
111409,23,145,660
116604,24,89,670
216230,38,82,410
202618,35,153,850
214416,37,153,560
171192,31,69,370
177041,31,166,660
164461,30,77,690
26356,12,86,180
220616,38,164,810
59296,17,103,900
3718,7,19,430
167736,30,131,500
248054,44,126,680
233343,41,109,530
169440,30,159,460
183219,32,154,350
222524,39,98,490
120636,24,149,790
6286,8,28,280
250136,44,170,820
7344,8,46,600
27635,13,31,390
64634,18,75,660
7755,8,54,150
207702,36,136,820
180305,32,104,710
236488,41,172,480
27839,13,33,870
103587,22,161,790
137180,26,141,500
139864,27,55,710
117715,24,106,390
63402,18,58,750
143812,27,117,510
157533,29,86,670
89042,21,77,460
131582,26,55,420
57843,17,84,430
129647,25,154,830
218292,38,120,890
17758,11,41,610
154115,28,154,850
173983,31,115,680
157645,29,88,550
210919,37,88,690
117173,24,98,330
206098,36,107,730
4683,7,39,80
63245,18,56,640
116462,24,87,590
210302,37,77,460
77817,19,150,760
16850,11,30,110
200850,35,122,530
61297,17,131,190
232416,41,90,760
153904,28,151,630
25269,12,72,370
14716,10,59,620
77252,19,142,870
13834,10,47,320
135574,26,116,690
223475,39,116,640
50897,16,86,210
74934,19,110,730
51703,16,96,770
236825,41,178,850
266085,48,176,590
97831,22,78,500
232540,41,93,500
94051,21,148,850
175861,31,146,860
80011,20,68,670
51341,16,91,900
140817,27,70,640
203866,35,176,450
138679,26,164,540
22308,12,34,780
245284,43,161,430
22097,12,32,250
234264,41,127,740
135993,26,123,330
63549,18,60,760
103487,22,160,480
227054,40,84,600
103709,22,163,630
160061,29,127,530
223364,39,114,570
92526,21,127,300
224999,39,145,800
68016,18,121,900
98288,22,85,240
90540,21,98,740
64870,18,78,830
124508,25,77,260
41703,15,53,440
50896,16,86,200
73643,19,92,780
77086,19,140,650
11235,9,62,530
90056,21,91,800
224145,39,129,580
68205,18,124,600
131684,26,56,790
47899,16,46,230
189252,33,142,680
28481,13,42,270
149559,28,82,650
156562,29,70,880
256867,46,137,870
31852,13,85,440
265763,48,168,810
83711,20,120,750
167049,30,120,340
86984,21,47,880
105274,23,55,510
22958,12,43,170
210090,36,180,500
13871,10,47,690
124210,25,72,580
1327,5,26,310
47169,16,36,430
56129,17,61,310
61554,17,134,540
188640,33,132,360
104972,23,50,890
202998,35,160,730
111840,23,151,890
44888,15,95,370
5831,8,20,290
179393,32,89,440
151459,28,112,750
38721,14,97,410
103719,22,163,730
255374,46,104,790
130149,25,162,570
23984,12,56,160
19060,11,58,370
162712,29,170,380
183624,32,160,860
138825,26,166,700
176377,31,155,620
126792,25,111,660
110876,23,137,770
195524,34,138,890
172981,31,98,860
74597,19,106,240
132342,26,66,870
73936,19,96,830
85785,20,149,900
106266,23,70,230
226784,39,180,450
188178,33,124,380
236897,41,180,570
145749,27,147,680
208050,36,143,450
229439,40,131,480
167433,30,126,520
164621,30,80,460
3104,6,41,220
146837,27,164,680
241998,43,92,690
235212,41,146,720
16184,10,80,390
37112,14,76,490
42734,15,66,870
45743,15,106,560
117216,24,98,760
195247,34,134,400
68957,18,134,820
94305,21,152,590
245080,43,156,790
225970,39,164,630
66573,18,102,340
24352,12,60,680
191656,34,71,400
24904,12,67,670
59071,17,100,870
170778,31,62,430
194330,34,118,350
48515,16,54,390
195290,34,134,830
163711,30,65,510
200205,35,110,800
207159,36,126,890
244645,43,147,760
83545,20,118,510
150967,28,104,870
108696,23,105,730
160374,29,132,560
216168,38,80,850
68834,18,133,320
157283,29,82,650
123781,25,66,250
265243,48,156,770
37689,14,83,870
11916,10,20,310
248567,44,137,640
30730,13,71,140
210310,37,77,540
59194,17,102,620
237931,42,104,620
138403,26,160,380
1295,5,25,350
196101,34,149,390
241876,43,90,430
50149,16,76,230
251264,45,104,500
119238,24,128,880
179324,32,88,340
166034,30,103,560
169145,30,154,560
22216,12,33,650
28760,13,45,720
51840,16,98,640
165293,30,91,470
20428,11,75,790
88358,21,67,620
43361,15,75,300
648,4,30,140
203120,35,162,830
218369,38,122,600
90098,21,92,520
139342,26,174,670
154092,28,154,620
262467,47,177,560
145669,27,146,520
61269,17,130,650
107373,23,86,420
263699,48,120,810
81597,20,91,200
11526,9,67,240
224842,39,142,790
40923,15,43,240
166808,30,116,370
34851,14,47,210
144536,27,128,710
249149,44,149,820
50433,16,79,820
103208,22,156,450
215910,38,76,390
133662,26,87,420
116098,24,82,300
208902,36,158,720
258498,46,174,530
157039,29,78,690
250353,44,175,640
226537,39,175,580
23940,12,55,510
80452,20,74,820
150537,28,98,350
211365,37,96,830
130013,25,160,530
83278,20,114,680
258368,46,171,580
22707,12,39,820
256171,46,122,660
130562,25,168,740
139045,26,170,300
241240,42,171,880
56646,17,68,300
1326,5,26,300
93989,21,148,230
215020,37,164,660
218663,38,127,890
214675,37,158,450
13613,10,44,240
74422,19,103,650
98064,22,81,760
251963,45,119,590
164583,30,79,690
113805,23,180,820
117920,24,109,430
217151,38,99,610
240990,42,166,830
240428,42,155,600
92210,21,122,640
41363,15,48,840
42595,15,65,240
87060,21,49,240
85781,20,149,860
159491,29,118,410
16907,11,30,680
66389,18,99,690
181653,32,127,620
124258,25,73,400
253628,45,155,680
95710,22,47,680
154921,28,167,720
244339,43,141,580
260752,47,138,570
171234,31,69,790
60957,17,126,490
40813,15,41,660
38294,14,91,760
69531,18,142,720
245426,43,163,890
143542,27,113,370
223386,39,114,790
203097,35,162,600
40100,15,32,370
205385,36,94,750
71413,19,61,800
1500,5,31,240
52883,16,112,570
261896,47,164,570
58464,17,92,720
137175,26,141,450
127287,25,119,330
178520,32,74,560
52253,16,104,270
158230,29,97,820
105816,23,63,490
15222,10,66,710
87278,21,52,320
216967,38,95,890
160529,29,134,870
82823,20,108,390
181283,32,121,460
66929,18,107,250
249870,44,165,510
13719,10,45,590
116966,24,95,270
27526,13,29,860
221709,39,82,660
131016,25,175,660
178583,32,75,600
136309,26,127,890
10365,9,49,150
122886,25,52,540
7352,8,47,110
188724,33,133,620
19774,11,67,490
142655,27,99,460
185791,33,82,870
96104,22,53,480
144470,27,127,690
114711,24,61,500
220706,38,166,650
208826,36,157,510
219371,38,141,550
11193,9,62,110
180071,32,100,730
184627,32,177,860
72203,19,72,780
123720,25,65,300
245345,43,162,560
244274,43,139,890
156855,29,75,710
78099,20,41,720
146096,27,153,310
109362,23,115,590
192141,34,79,690
100674,22,119,640
87374,21,53,580
192708,34,89,660
61804,18,36,830
24683,12,64,830
86448,20,159,430
45620,15,104,850
78426,20,46,440
54292,17,36,440
250547,44,179,700
233306,41,108,660
13506,10,42,590
31166,13,76,600
191412,33,179,820
129793,25,157,310
103683,22,163,370
23002,12,43,610
250690,45,91,740
264668,48,143,610
140396,27,64,270
143792,27,117,310
46210,15,112,670
119085,24,126,690
168745,30,147,830
97782,22,77,700
44676,15,92,530
17680,11,40,610
215089,37,165,810
8619,9,21,610
199994,35,107,370
44774,15,93,750
47704,16,43,530
65389,18,86,180
85964,20,152,560
138891,26,167,710
118301,24,114,890
177540,31,174,850
160341,29,131,850
18997,11,57,520
127766,25,126,500
14183,10,52,260
17813,11,42,380
214162,37,148,720
258084,46,164,890
154839,28,166,530
124794,25,81,480
118850,24,123,350
213308,37,132,820
211925,37,107,490
84585,20,133,260
182274,32,138,340
108868,23,108,410
135477,26,115,370
237885,42,103,650
63444,18,59,440
209878,36,176,580
50189,16,76,630
25385,12,73,740
87013,21,48,470
254671,45,178,530
236533,41,173,430
152399,28,127,700
32702,13,96,360
63928,18,65,900
72139,19,71,860
164038,30,70,730
61917,18,38,500
118112,24,112,340
56489,17,66,210
152807,28,134,370
239366,42,133,760
46032,15,110,410
209173,36,163,680
102439,22,145,350
55997,17,59,470
157618,29,87,900
148068,28,58,860
80378,20,73,790
40801,15,41,540
132821,26,74,460
177551,31,175,360
254844,46,92,890
61755,18,36,340
114247,24,54,550
56145,17,61,470
107512,23,88,450
140021,27,58,360
144283,27,124,740
64456,18,73,340
108267,23,99,520
144564,27,129,350
17909,11,43,560
149741,28,85,580
232141,41,85,510
24568,12,63,470
141787,27,85,740
158580,29,103,600
2965,6,38,120
250597,44,180,730
63345,18,58,180
16502,11,25,530
59148,17,101,900
74872,19,109,830
249253,44,152,450
11103,9,60,490
256250,46,124,550
11598,9,68,320
88767,21,73,510
8164,8,61,250
148636,28,67,870
62556,18,47,320
257759,46,157,790
67086,18,109,360
185560,33,78,880
253625,45,155,650
96255,22,55,610
176715,31,161,400
265082,48,152,880
18525,11,51,480
218271,38,120,680
73784,19,94,750
225,4,15,260
91109,21,106,830
266156,48,177,870
37799,14,85,430
192442,34,84,850
212580,37,119,560
111921,23,153,340
29399,13,53,870
233885,41,120,450
108443,23,102,240
66723,18,104,380
151824,28,118,620
16918,11,30,790
13357,10,40,520
257662,46,155,720
201231,35,129,420
242767,43,108,700
103184,22,155,900
97767,22,77,550
86623,21,42,770
93261,21,137,650
193156,34,97,580
183563,32,159,840
232413,41,90,730
21838,12,28,820
165097,30,88,340
1599,5,34,150
68428,18,127,640
50279,16,77,780
110609,23,133,820
54338,17,36,900
28840,13,46,740
216446,38,86,450
94743,21,158,770
147848,27,180,550
166974,30,118,810
88081,21,63,650
202668,35,154,790
256119,46,121,590
165428,30,93,600
126304,25,104,400
129907,25,158,790
231851,40,178,630
109614,23,119,390
50922,16,86,460
249022,44,147,490
54181,17,34,810
265075,48,152,810
123755,25,65,650
55093,17,47,310
44927,15,95,760
217075,38,98,380
48815,16,58,390
118621,24,119,740
93991,21,148,250
201818,35,139,690
174447,31,123,520
206103,36,107,780
5283,7,51,80
21238,11,86,310
27825,13,33,730
79823,20,66,210
170526,30,177,340
258655,46,177,750
198235,35,75,700
188467,33,129,370
167662,30,130,370
179391,32,89,420
65908,18,93,260
190630,33,166,540
5547,7,56,220
69898,19,40,770
76730,19,135,690
145851,27,149,420
220587,38,164,520
33127,13,101,710
88673,21,72,270
257397,46,149,770
100278,22,113,820
133815,26,89,650
79494,20,61,470
103327,22,158,260
56575,17,67,330
103490,22,160,510
148635,28,67,860
87176,21,50,700
103489,22,160,500
230264,40,147,570
40288,15,34,730
101295,22,128,640
44489,15,90,180
58344,17,91,260
120587,24,149,300
187655,33,115,370
179592,32,92,660
5706,8,18,180
6926,8,39,410
262439,47,176,720
227252,40,88,540
231535,40,172,530
151006,28,105,630
155861,29,59,690
245113,43,157,640
208129,36,144,690
178165,32,68,550
225357,39,152,740
138111,26,155,710
29691,13,57,670
128284,25,134,400
156797,29,74,750
37447,14,80,760
138151,26,156,460
196328,34,153,380
71810,19,67,450
59243,17,103,370
204622,36,80,820
192495,34,85,810
23653,12,51,800
237965,42,105,470
40739,15,40,680
77099,19,140,780
263052,48,105,790
34083,14,37,230
221527,39,79,400
154823,28,166,370
159919,29,125,350
75270,19,115,490
147723,27,178,580
126267,25,103,690
9170,9,30,360
165042,30,87,400
25517,12,75,480
181102,32,118,420
161155,29,145,310
225000,39,145,810
87233,21,51,570
124974,25,84,300
10685,9,54,150
77383,19,144,740
109513,23,117,740
93089,21,135,330
123778,25,65,880
114495,24,58,350
68038,18,122,390
10165,9,45,710
123479,25,61,530
155397,28,175,440
205722,36,100,820
12026,10,21,700
30125,13,63,330
19164,11,59,630
12857,10,33,490
260133,47,124,540
151448,28,112,640
249627,44,159,900
227914,40,101,530
44531,15,90,600
2526,6,27,460
181315,32,121,780
16078,10,78,750
230198,40,146,420
63172,18,55,640
166030,30,103,520
227283,40,88,850
121058,24,156,320
56937,17,72,250
171476,31,73,810
221962,39,87,590
158424,29,100,900
206845,36,121,500
97403,22,72,360
7410,8,48,120
25598,12,76,500
50244,16,77,430
233293,41,108,530
20896,11,81,790
68271,18,125,530
22804,12,41,210
169227,30,155,770
184679,32,178,790
113194,23,171,830
49801,16,71,500
209769,36,174,590
256296,46,125,560
53539,16,121,380
46702,15,119,270
175615,31,142,800
17908,11,43,550
265403,48,160,650
166462,30,110,570
198988,35,89,390
2427,6,25,330
213545,37,137,490
171910,31,81,350
69780,19,39,310
82382,20,102,240
175125,31,134,700
76913,19,138,360
149103,28,75,500
111792,23,151,410
220344,38,159,740
6323,8,29,80
153715,28,148,630
30628,13,69,680
109329,23,115,260
113229,23,172,500
24605,12,63,840
262511,47,178,560
82794,20,107,810
225716,39,159,690
78261,20,44,210
71242,19,59,530
73163,19,86,300
1544,5,32,320
132159,26,64,340
5392,7,53,170
38144,14,89,800
87139,21,50,330
173522,31,107,870
221770,39,83,750
213360,37,133,800
219264,38,139,540
171593,31,75,780
18064,11,45,550
29845,13,59,650
234404,41,130,640
44956,15,96,290
122270,24,174,380
181717,32,128,670
142805,27,101,680
196597,34,157,790
6740,8,36,260
75610,19,120,290
178778,32,78,780
105150,23,53,630
221521,39,78,860
193755,34,107,870
113134,23,171,230
4935,7,44,100
249818,44,164,460
256340,46,126,550
27606,13,30,880
248029,44,125,900
32853,13,98,310
11665,9,69,350
47604,16,42,280
257531,46,152,760
235075,41,143,850
143543,27,113,380
57860,17,84,600
256787,46,136,520
218630,38,127,560
99679,22,105,350
57096,17,74,360
49439,16,66,630
228446,40,111,750
258797,46,180,820
171995,31,82,600
41619,15,52,360
26018,12,81,750
222981,39,106,900
176194,31,152,590
182252,32,137,710
251937,45,118,790
168896,30,150,510
218874,38,131,880
66761,18,104,760
165860,30,100,650
155847,29,59,550
53630,16,122,540
93983,21,147,870
172340,31,88,450
142308,27,93,830
57429,17,78,730
12399,10,27,170
135392,26,113,820
34227,14,38,900
129759,25,156,630
202505,35,151,840
95561,22,45,570
33723,14,32,480
197829,34,179,570
123253,25,58,250
237311,42,91,790
106814,23,78,270
227108,40,85,630
117470,24,102,620
184779,32,180,610
264959,48,150,510
100766,22,120,870
150270,28,93,830
254177,45,167,650
248516,44,136,600
48619,16,55,680
102428,22,145,240
20272,11,73,790
109862,23,122,830
159796,29,123,360
47855,16,45,540
169379,30,158,460
149299,28,78,570
257033,46,141,730
233961,41,121,710
229695,40,136,490
198321,35,77,440
29767,13,58,650
234631,41,135,410
239486,42,136,490
245033,43,155,800
254499,45,174,650
214834,37,161,420
183042,32,151,350
102406,22,144,710
225293,39,151,620
261767,47,161,600
10802,9,55,680
60020,17,113,740
53137,16,115,860
199831,35,104,420
163245,29,178,750
97702,22,76,590
78700,20,50,340
133353,26,82,580
165290,30,91,440
241373,42,174,740
158441,29,101,450
58667,17,95,530
213192,37,130,740
25285,12,72,530
25101,12,70,270
235175,41,145,850
157795,29,90,810
29497,13,55,290
150756,28,101,650
145451,27,142,900
147248,27,171,310
183905,32,165,720
27811,13,33,590
88793,21,73,770
57625,17,81,470
133182,26,79,820
58506,17,93,400
13236,10,38,730
157603,29,87,750
145268,27,140,350
33460,14,29,160
211508,37,99,640
130570,25,168,820
147446,27,174,370
261194,47,148,590
41092,15,45,410
121384,24,160,900
36429,14,67,590
157858,29,91,820
54710,17,42,180
215664,37,176,620
246483,44,93,480
253367,45,149,830
71468,19,62,630
228022,40,103,590
186465,33,94,650
176564,31,158,690
202586,35,153,530
27412,13,28,500
98274,22,84,790
48008,16,47,570
75428,19,117,630
98970,22,94,850
51436,16,93,350
97664,22,75,900
76191,19,128,340
54895,17,44,550
107569,23,89,340
221162,38,175,440
94514,21,155,580
98832,22,92,850
192234,34,81,480
133608,26,86,530
57252,17,76,440
74292,19,101,790
42623,15,65,520
264365,48,136,590
76709,19,135,480
138123,26,155,830
105858,23,64,230
208894,36,158,640
103841,22,165,570
246526,44,94,440
102817,22,150,680
133787,26,89,370
109702,23,120,590
137964,26,153,540
69897,19,40,760
29866,13,59,860
81470,20,89,350
167052,30,120,370
109703,23,120,600
144641,27,130,480
76931,19,138,540
239997,42,146,700
123766,25,65,760
196924,34,163,640
94459,21,154,730
249598,44,159,610
128525,25,137,830
239694,42,140,610
80061,20,69,460
58625,17,94,850
88730,21,72,840
119246,24,129,290
46446,15,115,750
194600,34,122,770
24445,12,61,820
226737,39,179,500
184357,32,173,520
80313,20,72,850
13502,10,42,550
62360,18,44,550
43571,15,77,880
96777,22,63,310
47012,16,34,360
205532,36,97,570
145986,27,151,490
19489,11,63,760
169658,30,162,810
141426,27,80,330
13281,10,39,470
166774,30,115,640
96719,22,62,420
239250,42,131,580
68967,18,135,190
153214,28,140,660
22042,12,31,490
193293,34,99,810
25875,12,79,900
189154,33,140,860
126351,25,104,870
139591,26,178,560
227022,40,83,790
205638,36,99,530
208930,36,159,450
81284,20,86,620
135981,26,122,860
125907,25,98,390
76639,19,134,500
135905,26,121,750
85219,20,142,210
29404,13,54,140
154938,28,167,890
16155,10,80,100
139372,26,175,320
31599,13,82,250
63816,18,64,510
38302,14,91,840
242163,43,95,900
27665,13,31,690
85086,20,140,300
65206,18,83,540
233072,41,103,820
155415,28,175,620
217806,38,111,800
93583,21,142,370
233673,41,115,830
211041,37,90,830
131488,26,53,780
84696,20,134,660
190541,33,164,810
42838,15,68,390
59414,17,105,600
20234,11,73,410
113687,23,179,320
27114,12,95,650
66357,18,99,370
216789,38,92,700
221837,39,84,900
187167,33,106,710
202995,35,160,700
58072,17,87,500
164844,30,83,860
262278,47,172,870
76030,19,125,890
19660,11,66,130
94740,21,158,740
230300,40,148,420
92844,21,131,680
189050,33,139,400
117555,24,103,800
77496,19,146,430
79230,20,57,670
164504,30,78,510
128368,25,135,580
123406,25,60,460
50473,16,80,470
44160,15,85,690
122445,24,176,790
165302,30,91,560
223227,39,111,760
4201,7,29,260
144665,27,130,720
176675,31,160,600
113602,23,177,830
65469,18,87,250
28174,13,38,320
133191,26,80,260
14776,10,60,510
4198,7,29,230
4024,7,25,490
70886,19,54,570
196514,34,156,530
54522,17,39,520
56579,17,67,370
27791,13,33,390
150989,28,105,460
37663,14,83,610
239215,42,130,720
39574,14,108,470
41997,15,57,340
136337,26,128,520
240264,42,152,430
140421,27,64,520
15990,10,77,580
200629,35,118,560
151844,28,118,820
252603,45,133,550
173741,31,111,660
40541,15,38,220
184676,32,178,760
142334,27,94,450
189668,33,149,780
53333,16,118,570
3342,6,46,450
218851,38,131,650
210713,37,84,790
33209,13,102,750
18207,11,47,420
73249,19,87,440
101563,22,132,560
116133,24,82,650
61098,17,128,420
42867,15,68,680
184918,33,67,840
43126,15,72,230
194650,34,123,700
103616,22,162,390
91721,21,115,650
63480,18,59,800
49911,16,72,850
