,request_vcpu,request_ram,request_volume,offer_vcpu,offer_ram,offer_volume,offer_score
4292,13,13,310,25,25,310,48.363592238217905
4293,13,13,310,24,25,310,48.307256660303565
4294,13,13,310,24,24,310,48.56624357517185
4295,13,13,310,23,24,310,48.48359234426394
4296,13,13,310,23,23,310,48.75746381000294
4297,13,13,310,22,23,310,48.647477054184826
4298,13,13,310,22,22,310,48.93031356681942
4299,13,13,310,21,22,310,48.78896027955837
4300,13,13,310,21,21,310,49.080364654666184
4301,13,13,310,20,21,310,48.90928461913865
4302,13,13,310,20,20,310,49.20412659713604
4303,13,13,310,19,20,310,49.00852344264149
4304,13,13,310,19,19,310,49.577825450709945
4305,13,13,310,18,19,310,49.349829956266575
4306,13,13,310,18,18,310,49.86068911832979
4307,13,13,310,17,18,310,49.6132896091102
4308,13,13,310,17,17,310,50.02830285445877
4309,21,70,710,51,70,710,52.10916131695737
4310,20,33,710,50,93,710,51.37771495008795
4311,4,55,840,14,115,840,46.86475999572879
4312,4,55,840,13,115,840,47.17013597677161
4313,4,55,840,12,115,840,47.488084242222556
4314,4,55,840,11,115,840,47.821413589898924
4315,4,55,840,10,115,840,48.1657725733162
4316,4,55,840,9,115,840,48.90478230286711
4317,4,55,840,8,115,840,49.70741309335336
4318,4,55,840,8,114,840,49.99550128915147
4319,4,55,840,8,113,840,50.29304950560593
4320,5,22,300,15,82,600,44.6127054600451
4321,5,22,300,15,81,600,44.656463138530754
4322,5,22,300,15,80,600,44.70002434517632
4323,5,22,300,15,79,600,44.74339315404677
4324,5,22,300,15,78,600,44.786283436111205
4325,5,22,300,15,77,600,44.828513146230605
4326,5,22,300,15,76,600,44.87076569169821
4327,5,22,300,15,75,600,44.91287864784441
4328,5,22,300,15,74,600,44.95484845701454
4329,5,22,300,15,73,600,44.99667811748322
4330,5,22,300,15,72,600,45.03837156357337
4331,5,22,300,15,71,600,45.07993273358325
4332,5,22,300,15,70,600,45.12136557140517
4333,5,22,300,15,69,600,45.1623476737079
4334,5,22,300,15,68,600,45.2030653230223
4335,5,22,300,15,67,600,45.24369960556789
4336,5,22,300,15,66,600,45.28395669973548
4337,5,22,300,14,66,600,45.443655694440764
4338,5,22,300,14,65,600,45.48358001846386
4339,5,22,300,14,64,600,45.522896387717275
4340,5,22,300,14,63,600,45.5621591186465
4341,5,22,300,14,62,600,45.60137095015616
4342,5,22,300,14,61,600,45.64052768022402
4343,5,22,300,13,61,600,45.79744510544587
4344,5,22,300,13,60,600,45.83646705048376
4345,5,22,300,13,59,600,45.91451214016436
4346,5,22,300,13,58,600,45.992489836137814
4347,5,22,300,13,57,600,46.07009643835019
4348,5,22,300,12,57,600,46.22599784151905
4349,5,22,300,12,56,600,46.304388745764264
4350,5,22,300,12,55,600,46.38481561523296
4351,5,22,300,12,54,600,46.46588147660503
4352,5,22,300,12,53,600,46.54742660263336
4353,5,22,300,12,52,600,46.630889723499386
4354,5,22,300,12,51,600,46.7155069420472
4355,5,22,300,12,50,600,46.565313482406566
4356,5,22,300,12,49,600,46.3943148905465
4357,5,22,300,11,49,600,46.464523473720185
4358,5,22,300,11,48,600,46.28528241983301
4359,5,22,300,11,48,590,46.325770237752955
4360,5,22,300,11,47,590,46.13546114424262
4361,5,22,300,11,46,590,45.93632005174479
4362,5,22,300,11,46,580,45.98530429939625
4363,5,22,300,11,45,580,45.774956683053134
4364,5,22,300,11,44,580,45.56063125469086
4365,5,22,300,11,44,570,45.618500448397576
4366,5,22,300,11,43,570,45.395590080742295
4367,5,22,300,11,43,560,45.45908896501093
4368,5,22,300,11,43,550,45.52655120854327
4369,5,22,300,11,42,550,45.301701370656374
4370,5,22,300,11,41,550,45.07211868991914
4371,5,22,300,11,40,550,44.91283491852837
4372,5,22,300,11,39,550,44.989323508741755
4373,5,22,300,11,38,550,45.071837643995124
4374,5,22,300,10,38,550,45.24646735986847
4375,5,22,300,10,38,540,45.659381098322875
4376,5,22,300,10,37,540,45.76028162295596
4377,5,22,300,10,36,540,45.86143138250438
4378,5,22,300,10,36,530,46.31498493795411
4379,5,22,300,10,36,520,46.78970125257899
4380,5,22,300,10,36,510,47.29358267724233
4381,5,22,300,10,36,500,47.837177403654444
4382,5,22,300,10,35,500,47.982153099045334
4383,5,22,300,9,35,500,48.669353920957384
4384,5,22,300,9,34,500,48.86566997373701
4385,5,22,300,9,33,500,49.076571931740915
4386,5,22,300,9,32,500,49.30278063107105
4387,5,22,300,9,31,500,49.53816766221333
4388,5,22,300,8,31,500,50.6419554630228
4389,28,64,790,58,64,790,54.716181187524555
4390,36,50,900,36,110,900,54.111484183933946
4391,6,10,760,16,30,760,45.4058174196082
4392,6,10,760,16,29,760,45.541135548416605
4393,6,10,760,16,28,760,45.68896471930536
4394,6,10,760,16,27,760,45.84195920674179
4395,6,10,760,16,26,760,45.99967858724689
4396,6,10,760,15,26,760,45.347917850348885
4397,6,10,760,15,25,760,45.51778722430136
4398,6,10,760,14,25,760,44.87256352287759
4399,6,10,760,14,24,760,45.04292857565308
4400,6,10,760,14,23,760,45.22469138094718
4401,6,10,760,13,23,760,44.63608144469732
4402,6,10,760,13,22,760,44.8171085022151
4403,6,10,760,13,21,760,44.997652995409126
4404,6,10,760,12,21,760,44.58890172730876
4405,6,10,760,12,20,760,44.76859498890725
4406,6,10,760,11,20,760,44.68272806161253
4407,6,10,760,11,19,760,45.06100819381615
4408,6,10,760,11,18,760,45.45992358756416
4409,6,10,760,10,18,760,45.774052720579526
4410,6,10,760,10,17,760,46.21164034201676
4411,6,10,760,10,16,760,46.659890348006165
4412,6,10,760,9,16,760,47.54774893934728
4413,6,10,760,9,15,760,47.96927280439436
4414,6,10,760,8,15,760,48.724798132522274
4415,6,10,760,8,14,760,49.04456836684886
4416,6,10,760,8,13,760,49.318615905998975
4417,6,10,760,7,13,760,49.72002271483118
4418,6,10,760,7,12,760,49.84804456616175
4419,6,10,760,7,11,760,49.93205628959153
4420,6,10,760,6,11,760,49.99724378488978
4421,6,10,760,6,10,760,50.00000000000001
4422,18,79,840,48,79,840,50.935083484800096
4423,32,63,820,32,63,820,50.00000000000001
4424,27,37,480,57,97,480,52.4101769877015
4425,38,67,840,38,67,840,50.00000000000001
4426,13,23,300,43,83,600,44.91710691543209
4427,13,23,300,43,82,600,44.952368976064086
4428,13,23,300,43,81,600,44.987531927704495
4429,13,23,300,43,80,600,45.02259810392657
4430,13,23,300,43,79,600,45.05756984010938
4431,13,23,300,43,78,600,45.09244947411275
4432,13,23,300,43,77,600,45.12723934696066
4433,13,23,300,43,76,600,45.16162410091005
4434,13,23,300,42,76,600,45.230003652035826
4435,13,23,300,42,75,600,45.263988763418475
4436,13,23,300,42,74,600,45.29772791500862
4437,13,23,300,41,74,600,45.36497312784826
4438,13,23,300,41,73,600,45.39848045233291
4439,13,23,300,41,72,600,45.431905582441594
4440,13,23,300,40,72,600,45.49870822008942
4441,13,23,300,40,71,600,45.5317292714641
4442,13,23,300,40,70,600,45.56471288696772
4443,13,23,300,39,70,600,45.63057051116126
4444,13,23,300,39,69,600,45.663437707224034
4445,13,23,300,38,69,600,45.729051215833685
4446,13,23,300,38,68,600,45.76221348402041
4447,13,23,300,38,67,600,45.79536722334956
4448,13,23,300,37,67,600,45.860942459795496
4449,13,23,300,37,66,600,45.89373034988809
4450,13,23,300,37,65,600,45.92651986203108
4451,13,23,300,36,65,600,45.992036613597385
4452,13,23,300,36,64,600,46.024233554758894
4453,13,23,300,36,63,600,46.05712632521997
4454,13,23,300,35,63,600,46.12265533435982
4455,13,23,300,35,62,600,46.155363412508656
4456,13,23,300,35,61,600,46.188115256941806
4457,13,23,300,34,61,600,46.25375592016524
4458,13,23,300,34,60,600,46.286638010417064
4459,13,23,300,33,60,600,46.353848416161284
4460,13,23,300,33,59,600,46.4216881607746
4461,13,23,300,33,58,600,46.489958502162466
4462,13,23,300,32,58,600,46.55856115591174
4463,13,23,300,32,57,600,46.62888991451728
4464,13,23,300,32,56,600,46.69998051675863
4465,13,23,300,32,56,590,46.77129405410713
4466,13,23,300,31,56,590,46.84310729179649
4467,13,23,300,31,55,590,46.794967853269696
4468,13,23,300,31,54,590,46.65301524081025
4469,13,23,300,31,54,580,46.684386486741516
4470,13,23,300,30,54,580,46.71593133016109
4471,13,23,300,30,53,580,46.57226105137324
4472,13,23,300,30,53,570,46.60644949190236
4473,13,23,300,30,52,570,46.4599202147616
4474,13,23,300,29,52,570,46.54066028818225
4475,13,23,300,29,51,570,46.37872162046573
4476,13,23,300,29,51,560,46.42508821435725
4477,13,23,300,29,51,550,46.473235189632526
4478,13,23,300,29,51,540,46.52283231446141
4479,13,23,300,29,50,540,46.36366194166922
4480,13,23,300,29,50,530,46.41836494866215
4481,13,23,300,28,50,530,46.53443043485204
4482,13,23,300,28,49,530,46.36896343607816
4483,13,23,300,28,49,520,46.434452900557744
4484,13,23,300,28,48,520,46.26660441591297
4485,13,23,300,28,47,520,46.08867694297492
4486,13,23,300,28,47,510,46.42710332102293
4487,13,23,300,27,47,510,46.58099474476716
4488,13,23,300,27,47,500,47.04974440278757
4489,13,23,300,27,47,490,46.73388881780547
4490,13,23,300,26,47,490,46.91189494610934
4491,13,23,300,26,46,490,47.012707449236885
4492,13,23,300,26,46,480,46.690633080433045
4493,13,23,300,26,46,470,46.69565942248756
4494,13,23,300,25,46,470,46.92088848638321
4495,13,23,300,25,45,470,46.75953879721881
4496,13,23,300,25,44,470,46.81125497077084
4497,13,23,300,24,44,470,47.072495682421135
4498,13,23,300,24,43,470,47.21347360040611
4499,13,23,300,24,42,470,47.36378227259877
4500,13,23,300,23,42,470,47.679836634453785
4501,13,23,300,23,41,470,47.854088399108456
4502,13,23,300,23,40,470,48.0322848762684
4503,13,23,300,23,39,470,48.2231713084066
4504,13,23,300,22,39,470,48.633079040613566
4505,13,23,300,22,38,470,48.850873956469094
4506,13,23,300,22,37,470,49.07751267465014
4507,13,23,300,22,36,470,49.30704410333163
4508,13,23,300,22,36,460,49.00541731236492
4509,13,23,300,21,36,460,49.48748331421703
4510,13,23,300,20,36,460,50.00536147764808
4511,23,59,820,53,119,820,55.93954955197059
4512,45,62,760,45,62,760,50.00000000000001
4513,29,47,590,59,107,590,55.039494159859665
4514,53,64,690,53,64,690,50.00000000000001
4515,17,19,890,47,39,890,50.72794518347194
4516,22,71,720,52,71,720,52.612421692194886
4517,14,54,700,44,114,700,52.367033234846225
4518,22,30,580,52,90,580,50.784422038239136
4519,30,35,670,60,95,670,54.02659609885837
4520,18,26,470,48,86,470,48.87093370673861
4521,18,26,470,48,85,470,48.92436459062653
4522,18,26,470,48,84,470,48.97934940134441
4523,18,26,470,48,83,470,49.034571016959134
4524,18,26,470,48,82,470,49.090035689747936
4525,18,26,470,48,81,470,49.14574980651666
4526,18,26,470,48,80,470,49.201719892731624
4527,18,26,470,48,79,470,49.25795286286522
4528,18,26,470,48,78,470,49.31559888858689
4529,18,26,470,48,77,470,49.37535338393334
4530,18,26,470,48,76,470,49.43626014124315
4531,18,26,470,48,75,470,49.49748073914117
4532,18,26,470,48,74,470,49.5590244885184
4533,18,26,470,48,73,470,49.620901424332445
4534,18,26,470,48,72,470,49.68312174346182
4535,18,26,470,48,71,470,49.74569482421325
4536,18,26,470,48,70,470,49.81053201359696
4537,18,26,470,48,69,470,49.878993081495054
4538,18,26,470,47,69,470,50.017197068075895
4539,39,58,880,39,118,880,55.135320277830154
4540,10,10,680,20,30,680,50.98105805504547
4541,35,64,820,35,64,820,50.00000000000001
4542,21,21,620,51,81,620,49.69386473978125
4543,21,21,620,51,80,620,49.75182588180592
4544,21,21,620,51,79,620,49.8121194276516
4545,21,21,620,51,78,620,49.875480271654666
4546,21,21,620,51,77,620,49.93920277220716
4547,21,21,620,51,76,620,50.00329752747787
4548,25,46,470,55,106,470,53.208804177471585
4549,38,46,670,38,106,670,52.98846460585974
4550,63,67,850,63,67,850,50.00000000000001
4551,29,76,880,59,76,880,55.12379651963651
4552,18,30,640,48,90,640,50.12968828318375
4553,4,35,480,14,95,480,42.40811006225254
4554,4,35,480,13,95,480,42.54123094043415
4555,4,35,480,12,95,480,42.688349225101376
4556,4,35,480,11,95,480,42.84070082467827
4557,4,35,480,10,95,480,43.00735406753624
4558,4,35,480,10,94,480,43.17975946986346
4559,4,35,480,10,93,480,43.36159881683019
4560,4,35,480,10,92,480,43.55460742081644
4561,4,35,480,10,91,480,43.75545944907428
4562,4,35,480,10,90,480,43.96452275193625
4563,4,35,480,10,89,480,44.18231515243418
4564,4,35,480,10,88,480,44.409684271716614
4565,4,35,480,10,87,480,44.646885751719715
4566,4,35,480,9,87,480,45.12374008707496
4567,4,35,480,9,86,480,45.39200012220542
4568,4,35,480,9,85,480,45.671070716163875
4569,4,35,480,9,84,480,45.96225979185448
4570,4,35,480,9,83,480,46.268873411144995
4571,4,35,480,9,82,480,46.59150356136734
4572,4,35,480,9,81,480,46.93124498061397
4573,4,35,480,9,80,480,47.28302428582017
4574,4,35,480,9,79,480,47.65217192925116
4575,4,35,480,9,78,480,48.034797516435724
4576,4,35,480,8,78,480,48.85351612766106
4577,4,35,480,8,77,480,49.293471993019494
4578,4,35,480,8,76,480,49.74910293334684
4579,4,35,480,8,75,480,50.22508938935239
4580,38,39,880,38,99,880,51.819893482076296
4581,77,78,780,77,78,780,50.00000000000001
4582,8,49,600,18,109,600,49.147762491616355
4583,8,49,600,17,109,600,48.52480818105451
4584,8,49,600,17,108,600,48.61698392580874
4585,8,49,600,17,107,600,48.709647040509495
4586,8,49,600,17,106,600,48.80358604049267
4587,8,49,600,17,105,600,48.90157550185573
4588,8,49,600,17,104,600,49.00008975765606
4589,8,49,600,16,104,600,48.81412246663446
4590,8,49,600,16,103,600,49.1201851084904
4591,8,49,600,16,102,600,49.436256404298376
4592,8,49,600,16,101,600,49.765192241994036
4593,8,49,600,16,100,600,50.10798131768512
4594,31,36,420,31,96,420,49.41540715872978
4595,31,36,420,31,95,420,49.7213657005874
4596,31,36,420,31,94,420,50.041487903310774
4597,3,25,630,13,85,630,40.92004983115656
4598,3,25,630,12,85,630,40.788097268798154
4599,3,25,630,11,85,630,40.90170874278831
4600,3,25,630,10,85,630,41.019355374503704
4601,3,25,630,10,84,630,41.13225709824113
4602,3,25,630,10,83,630,41.252962763950926
4603,3,25,630,9,83,630,41.52175565632269
4604,3,25,630,9,82,630,41.65400165088928
4605,3,25,630,9,81,630,41.79315781246517
4606,3,25,630,9,80,630,41.945956697773084
4607,3,25,630,9,79,630,42.107752564439366
4608,3,25,630,9,78,630,42.280961015302445
4609,3,25,630,9,77,630,42.463551879719766
4610,3,25,630,9,76,630,42.65792513520758
4611,3,25,630,9,75,630,42.863808593825475
4612,3,25,630,8,75,630,43.234366230919505
4613,3,25,630,8,74,630,43.46855912796544
4614,3,25,630,8,73,630,43.71678223798283
4615,3,25,630,8,72,630,43.98004427343904
4616,3,25,630,8,71,630,44.25931412980095
4617,3,25,630,8,70,630,44.55604093540214
4618,3,25,630,8,69,630,44.8751535085248
4619,3,25,630,8,68,630,45.21489311923855
4620,3,25,630,8,67,630,45.57506689045493
4621,3,25,630,8,66,630,45.956495107460135
4622,3,25,630,7,66,630,46.572041232249184
4623,3,25,630,7,65,630,47.00509694849731
4624,3,25,630,7,64,630,47.46853467595839
4625,3,25,630,7,63,630,47.95795847306873
4626,3,25,630,7,62,630,48.47283604904001
4627,3,25,630,7,61,630,49.01823082765752
4628,3,25,630,7,60,630,49.59479496785443
4629,3,25,630,7,59,630,50.02333385686665
4630,51,58,800,51,118,800,55.18050293352563
4631,18,25,370,48,85,370,48.31143242333567
4632,18,25,370,48,84,370,48.35923100073895
4633,18,25,370,48,83,370,48.40720989849916
4634,18,25,370,48,82,370,48.4573365083792
4635,18,25,370,48,81,370,48.50777094687561
4636,18,25,370,48,80,370,48.5597877963826
4637,18,25,370,48,79,370,48.612231585710944
4638,18,25,370,48,78,370,48.664882272707686
4639,18,25,370,48,77,370,48.717746850111226
4640,18,25,370,48,76,370,48.77083020368561
4641,18,25,370,48,75,370,48.824137319604766
4642,18,25,370,48,74,370,48.879954164613096
4643,18,25,370,48,73,370,48.93692033732043
4644,18,25,370,48,72,370,48.99518641649577
4645,18,25,370,48,71,370,49.053719820964275
4646,18,25,370,48,70,370,49.11252801599239
4647,18,25,370,48,69,370,49.17161863750981
4648,18,25,370,48,68,370,49.2309994976726
4649,18,25,370,48,67,370,49.290981510060966
4650,18,25,370,48,66,370,49.353398798661495
4651,18,25,370,47,66,370,49.46623407315362
4652,18,25,370,47,65,370,49.26070506700089
4653,18,25,370,46,65,370,49.34935217088897
4654,18,25,370,46,64,370,49.12465246567826
4655,18,25,370,46,63,370,48.875619678520195
4656,18,25,370,45,63,370,48.975587487622214
4657,18,25,370,45,62,370,48.69828853502284
4658,18,25,370,44,62,370,48.7981476361724
4659,18,25,370,44,61,370,48.49420723000222
4660,18,25,370,43,61,370,48.60151929573091
4661,18,25,370,43,60,370,48.274379213796855
4662,18,25,370,43,59,370,48.216712631231424
4663,18,25,370,42,59,370,48.328555151723684
4664,18,25,370,42,58,370,48.27422509552527
4665,18,25,370,41,58,370,48.401154778304885
4666,18,25,370,41,57,370,48.345156745062006
4667,18,25,370,41,56,370,48.277050000665916
4668,18,25,370,40,56,370,48.42063114776133
4669,18,25,370,40,55,370,48.35983932612279
4670,18,25,370,39,55,370,48.50756108034376
4671,18,25,370,39,54,370,48.45110845228294
4672,18,25,370,38,54,370,48.947845838969606
4673,18,25,370,38,53,370,49.11982210360644
4674,18,25,370,38,52,370,49.303042916433576
4675,18,25,370,37,52,370,49.48759981231407
4676,18,25,370,37,51,370,49.68590703340157
4677,18,25,370,36,51,370,49.14465179060016
4678,18,25,370,36,50,370,49.35213631401788
4679,18,25,370,35,50,370,48.94625486440218
4680,18,25,370,35,49,370,48.97691089491311
4681,18,25,370,35,48,370,49.191713253323734
4682,18,25,370,34,48,370,49.00535753411174
4683,18,25,370,34,47,370,48.91393632868341
4684,18,25,370,33,47,370,49.13607611907557
4685,18,25,370,33,46,370,49.037981596279
4686,18,25,370,33,45,370,48.927045512200735
4687,18,25,370,32,45,370,49.156836822310154
4688,18,25,370,32,44,370,49.03822478403279
4689,18,25,370,31,44,370,49.26949798127979
4690,18,25,370,31,43,370,49.14145840049504
4691,18,25,370,30,43,370,49.37977983707365
4692,18,25,370,30,42,370,49.23783936646787
4693,18,25,370,30,41,370,49.08599395347867
4694,18,25,370,29,41,370,49.57349905522577
4695,18,25,370,29,40,370,49.40826256839613
4696,18,25,370,28,40,370,49.90695875173908
4697,18,25,370,28,39,370,49.725060615830095
4698,18,25,370,28,38,370,49.53693430507832
4699,18,25,370,27,38,370,50.022147079180236
4700,49,49,710,49,109,710,53.85098677557968
4701,16,21,210,46,81,510,43.43344444831701
4702,16,21,210,46,80,510,43.4810935886887
4703,16,21,210,46,79,510,43.527875637860426
4704,16,21,210,46,78,510,43.5743676882764
4705,16,21,210,46,77,510,43.62071373459592
4706,16,21,210,46,76,510,43.66696886777091
4707,16,21,210,46,75,510,43.71294642748676
4708,16,21,210,46,74,510,43.75865012690897
4709,16,21,210,46,73,510,43.80408272989477
4710,16,21,210,46,72,510,43.8492486286033
4711,16,21,210,46,71,510,43.894152228638156
4712,16,21,210,46,70,510,43.9387978902694
4713,16,21,210,46,69,510,43.982638411092736
4714,16,21,210,46,68,510,44.0259284777522
4715,16,21,210,46,67,510,44.06926590759877
4716,16,21,210,46,66,510,44.112479743734816
4717,16,21,210,46,65,510,44.15546795353124
4718,16,21,210,46,64,510,44.19823443234092
4719,16,21,210,46,63,510,44.24078304424495
4720,16,21,210,46,62,510,44.28311762328159
4721,16,21,210,46,61,510,44.32524197466697
4722,16,21,210,46,60,510,44.36715901664129
4723,16,21,210,46,59,510,44.44894124382885
4724,16,21,210,46,58,510,44.530311448496334
4725,16,21,210,46,57,510,44.61100768605908
4726,16,21,210,46,56,510,44.6910469700962
4727,16,21,210,46,56,500,44.77043772919956
4728,16,21,210,45,56,500,44.84788490562684
4729,16,21,210,44,56,500,44.92507809981651
4730,16,21,210,44,55,500,45.00179617304069
4731,16,21,210,44,54,500,45.0780585741212
4732,16,21,210,44,53,500,45.153667658448875
4733,16,21,210,44,53,490,45.22824196689823
4734,16,21,210,43,53,490,45.30207561080351
4735,16,21,210,43,52,490,45.37535823073407
4736,16,21,210,43,51,490,45.44829997626383
4737,16,21,210,43,51,480,45.52086849190624
4738,16,21,210,43,51,470,45.59277386298683
4739,16,21,210,43,51,460,45.664497248526395
4740,16,21,210,42,51,460,45.73602685070049
4741,16,21,210,41,51,460,45.808269913733085
4742,16,21,210,41,50,460,45.87976895416981
4743,16,21,210,40,50,460,45.951272759403096
4744,16,21,210,40,50,450,46.02214093790848
4745,16,21,210,40,50,440,46.093780818616466
4746,16,21,210,39,50,440,46.16507867765955
4747,16,21,210,39,50,430,46.23658688654108
4748,16,21,210,39,49,430,46.3085336017772
4749,16,21,210,38,49,430,46.38220899382953
4750,16,21,210,38,49,420,46.4564418435832
4751,16,21,210,38,49,410,46.531079817442624
4752,16,21,210,37,49,410,46.6069239982504
4753,16,21,210,37,48,410,46.684403180287276
4754,16,21,210,36,48,410,46.470057977040454
4755,16,21,210,36,47,410,46.49833860730026
4756,16,21,210,36,46,410,46.52842759062717
4757,16,21,210,36,46,400,46.55969384578568
4758,16,21,210,36,45,400,46.367762501702444
4759,16,21,210,35,45,400,46.03015316277963
4760,16,21,210,35,44,400,46.06718500969011
4761,16,21,210,35,44,390,46.1064919125102
4762,16,21,210,35,43,390,45.98971810691113
4763,16,21,210,35,43,380,46.03417333450925
4764,16,21,210,35,42,380,45.958199134260504
4765,16,21,210,35,42,370,46.00775038192476
4766,16,21,210,34,42,370,45.887291272616665
4767,16,21,210,34,41,370,45.734638897460506
4768,16,21,210,34,41,360,45.79008202292115
4769,16,21,210,34,41,350,45.84981940214969
4770,16,21,210,33,41,350,45.81533378708118
4771,16,21,210,32,41,350,45.87784852037669
4772,16,21,210,32,41,340,45.94607977604447
4773,16,21,210,32,40,340,45.699342835333134
4774,16,21,210,32,39,340,45.437799471752065
4775,16,21,210,32,38,340,45.1684448726191
4776,16,21,210,32,38,330,45.24876414042353
4777,16,21,210,31,38,330,45.32908069202482
4778,16,21,210,31,38,320,45.41235891320868
4779,16,21,210,30,38,320,45.50397774638466
4780,16,21,210,29,38,320,45.690475860849624
4781,16,21,210,29,37,320,45.42931177455455
4782,16,21,210,29,36,320,45.15254930460882
4783,16,21,210,28,36,320,45.37288292365697
4784,16,21,210,28,35,320,45.09294208657401
4785,16,21,210,27,35,320,45.34158582623158
4786,16,21,210,27,35,310,45.47145912995523
4787,16,21,210,27,35,300,45.612174920024344
4788,16,21,210,27,34,300,45.34133418509496
4789,16,21,210,27,33,300,45.06021372686281
4790,16,21,210,27,32,300,44.78293236777561
4791,16,21,210,27,31,300,44.50502125505533
4792,16,21,210,26,31,300,44.84003941335086
4793,16,21,210,25,31,300,45.20485259789763
4794,16,21,210,25,30,300,44.94662556855462
4795,16,21,210,24,30,300,45.33364910521591
4796,16,21,210,24,30,290,45.740286322195196
4797,16,21,210,23,30,290,46.17210732675396
4798,16,21,210,23,30,280,46.629224170999876
4799,16,21,210,22,30,280,47.110331697093656
4800,16,21,210,22,29,280,46.835088553593465
4801,16,21,210,22,28,280,46.583287052601044
4802,16,21,210,22,28,270,47.07671375209355
4803,16,21,210,22,28,260,47.59734222121433
4804,16,21,210,21,28,260,48.13519791858947
4805,16,21,210,21,27,260,47.895226241917754
4806,16,21,210,21,27,250,48.42240279992497
4807,16,21,210,21,27,240,48.93738773745968
4808,16,21,210,20,27,240,49.427507307885
4809,16,21,210,20,26,240,49.180070892138026
4810,16,21,210,20,25,240,48.99754048884949
4811,16,21,210,19,25,240,49.393084002883114
4812,16,21,210,19,24,240,49.26974209818389
4813,16,21,210,19,23,240,49.42880327773894
4814,16,21,210,19,23,230,49.712673888023645
4815,16,21,210,19,22,230,49.83080258299184
4816,16,21,210,18,22,230,49.83607792729139
4817,16,21,210,17,22,230,49.89539777407861
4818,16,21,210,17,22,220,49.96468371296662
4819,16,21,210,17,21,220,49.98842248411281
4820,16,21,210,17,21,210,50.012632959143026
4821,36,61,870,36,61,870,50.00000000000001
4822,4,16,320,14,36,320,45.547298666403286
4823,4,16,320,13,36,320,45.761835458283166
4824,4,16,320,12,36,320,45.99878405479757
4825,4,16,320,11,36,320,46.26192440675477
4826,4,16,320,10,36,320,46.556009687889386
4827,4,16,320,9,36,320,47.27293699913363
4828,4,16,320,8,36,320,48.20039217503354
4829,4,16,320,8,35,320,48.00086170639809
4830,4,16,320,8,34,320,47.79054787438379
4831,4,16,320,8,33,320,47.55677709965155
4832,4,16,320,8,32,320,47.30850359994883
4833,4,16,320,7,32,320,48.48433703966623
4834,4,16,320,7,31,320,48.21558082612944
4835,4,16,320,7,30,320,47.932492070391724
4836,4,16,320,7,29,320,47.64215617395293
4837,4,16,320,7,28,320,47.35315788927563
4838,4,16,320,6,28,320,48.64091628952554
4839,4,16,320,6,27,320,48.34574460853643
4840,4,16,320,6,26,320,48.08608754977222
4841,4,16,320,6,25,320,47.87457344636925
4842,4,16,320,6,24,320,47.74113986711686
4843,4,16,320,5,24,320,48.886776096075685
4844,4,16,320,5,23,320,48.78752577791457
4845,4,16,320,5,22,320,48.79645821689627
4846,4,16,320,5,21,320,48.91078651025284
4847,4,16,320,5,20,320,49.08972650562592
4848,4,16,320,4,20,320,49.68469348120847
4849,4,16,320,4,19,320,49.85608270223609
4850,4,16,320,4,18,320,49.95549378252053
4851,4,16,320,4,17,320,49.99354804022696
4852,4,16,320,4,16,320,50.00000000000001
4853,44,54,650,44,114,650,54.42609883205592
4854,22,25,500,52,85,500,49.757110394007896
4855,22,25,500,52,84,500,49.81967977751491
4856,22,25,500,52,83,500,49.88490883731428
4857,22,25,500,52,82,500,49.950522273075045
4858,22,25,500,52,81,500,50.0165316097447
4859,1,64,750,11,64,750,46.18682428469952
4860,1,64,750,10,64,750,46.43445430744273
4861,1,64,750,9,64,750,47.15686270851461
4862,1,64,750,8,64,750,47.85386851336728
4863,1,64,750,7,64,750,48.48890485379082
4864,1,64,750,6,64,750,49.02773832921961
4865,1,64,750,5,64,750,49.45215995917384
4866,1,64,750,4,64,750,49.74467484926847
4867,1,64,750,3,64,750,49.91699322845911
4868,1,64,750,2,64,750,49.98893943577855
4869,1,64,750,1,64,750,50.00000000000001
4870,5,9,110,15,29,410,30.02417349628349
4871,5,9,110,15,29,400,30.34938731014042
4872,5,9,110,15,29,390,30.666310522260055
4873,5,9,110,15,29,380,30.975465445293143
4874,5,9,110,15,29,370,31.278632278297128
4875,5,9,110,15,29,360,31.6079183846158
4876,5,9,110,15,29,350,31.92743424629566
4877,5,9,110,15,28,350,32.23767826497065
4878,5,9,110,15,28,340,32.538942373706696
4879,5,9,110,14,28,340,32.178744222016405
4880,5,9,110,14,27,340,32.48392389847213
4881,5,9,110,14,27,330,33.34503370811224
4882,5,9,110,14,26,330,33.65083499288781
4883,5,9,110,14,26,320,34.61669643309239
4884,5,9,110,14,26,310,35.68114495288412
4885,5,9,110,14,26,300,36.769574492961915
4886,5,9,110,14,25,300,37.11784796298849
4887,5,9,110,14,25,290,37.77974305392558
4888,5,9,110,14,24,290,38.093520680623634
4889,5,9,110,14,23,290,38.40890634434501
4890,5,9,110,14,23,280,39.002700722175284
4891,5,9,110,14,22,280,39.29363630647788
4892,5,9,110,14,21,280,39.579327938512364
4893,5,9,110,14,20,280,39.85599400269638
4894,5,9,110,13,20,280,40.34715848947785
4895,5,9,110,13,20,270,40.90786238485063
4896,5,9,110,12,20,270,41.40118380030388
4897,5,9,110,12,20,260,41.86797108535239
